name,base,peptides%,time,Rad1,Rad2,Rad3,Rad4,Rad5,Rad6,,,,,,,,,,,,
F5H10,[H]C(C(NC(C(NC(C(NC(C(NC(C(NC(C(NC(C(NC(C(NC(C(NC(C(O)=O)CC1=CN=CN1)=O)CC2=CN=CN2)=O)CC3=CN=CN3)=O)CC4=CN=CN4)=O)([H])CC5=CN=CN5)=O)([H])CC6=CN=CN6)=O)([H])CC7=CN=CN7)=O)([H])CC8=CN=CN8)=O)([H])CC9=CN=CN9)=O)(N)CC%10=CN=CN%10,50,24,80283.312,68534.539,84199.578,,,,,,,,,,,,,,,
F5H10,[H]C(C(NC(C(NC(C(NC(C(NC(C(NC(C(NC(C(NC(C(NC(C(NC(C(O)=O)CC1=CN=CN1)=O)CC2=CN=CN2)=O)CC3=CN=CN3)=O)CC4=CN=CN4)=O)([H])CC5=CN=CN5)=O)([H])CC6=CN=CN6)=O)([H])CC7=CN=CN7)=O)([H])CC8=CN=CN8)=O)([H])CC9=CN=CN9)=O)(N)CC%10=CN=CN%10,100,24,68534.539,62660.148,68534.539,,,,,,,,,,,,,,,
H11,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(N)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,5,24,195812.97,152734.11,262389.38,,,,,,,,,,,,,,,
H11,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(N)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,10,24,217352.39,420997.88,315258.88,,,,,,,,,,,,,,,
H11,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(N)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,20,24,101822.74,133152.81,888990.88,,,,,,,,,,,,,,,
H11,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(N)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,50,24,168399.16,140985.33,426872.25,,,,,,,,,,,,,,,
H11,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(N)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,100,24,117487.78,74408.93,113571.52,,,,,,,,,,,,,,,
h12,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(N)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,5,24,129236.55,68534.539,107697.13,,,,,,,,,,,,,,,
h12,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(N)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,10,24,72450.797,68534.539,142943.47,,,,,,,,,,,,,,,
h12,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(N)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,20,24,158608.5,72450.797,78325.188,,,,,,,,,,,,,,,
h12,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(N)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,50,24,70492.664,58743.891,66576.406,,,,,,,,,,,,,,,
h12,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(N)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,100,24,80283.312,62660.148,70492.664,,,,,,,,,,,,,,,
H13,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(N)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,5,24,84199.578,62660.148,78325.188,,,,,,,,,,,,,,,
h13,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(N)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,10,24,148817.86,137069.08,80283.312,,,,,,,,,,,,,,,
h13,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(N)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,20,24,76367.055,58743.891,78325.188,,,,,,,,,,,,,,,
h13,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(N)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,50,24,66576.406,74408.93,72450.797,,,,,,,,,,,,,,,
h13,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(N)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,100,24,74408.93,62660.148,74408.93,,,,,,,,,,,,,,,
h14,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,5,24,95948.352,66576.406,78325.188,,,,,,,,,,,,,,,
h14,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,10,24,650099.06,127278.43,311342.62,,,,,,,,,,,,,,,
h14,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,20,24,82241.445,399458.44,84199.578,,,,,,,,,,,,,,,
h14,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,50,24,66576.406,58743.891,70492.664,,,,,,,,,,,,,,,
h14,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,100,24,82241.445,72450.797,197771.09,,,,,,,,,,,,,,,
H15,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,5,24,86157.703,70492.664,1392230.1,,,,,,,,,,,,,,,
H15,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,10,24,599187.69,66576.406,66576.406,,,,,,,,,,,,,,,
H15,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,20,24,82241.445,66576.406,78325.188,,,,,,,,,,,,,,,
H15,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,50,24,84199.578,64618.277,70492.664,,,,,,,,,,,,,,,
H15,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,100,24,66576.406,76367.055,80283.312,,,,,,,,,,,,,,,
h16,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(NC(CC%16=CN=CN%16)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,5,24,532611.25,176231.67,358337.72,,,,,,,,,,,,,,,
h16,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(NC(CC%16=CN=CN%16)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,10,24,258473.11,76367.055,70492.664,,,,,,,,,,,,,,,
h16,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(NC(CC%16=CN=CN%16)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,20,24,152734.11,54827.629,80283.312,,,,,,,,,,,,,,,
h24,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(NC(CC%16=CN=CN%16)C(NC(CC%17=CN=CN%17)C(NC(CC%18=CN=CN%18)C(NC(CC%19=CN=CN%19)C(NC(CC%20=CN=CN%20)C(NC(CC%21=CN=CN%21)C(NC(CC%22=CN=CN%22)C(NC(CC%23=CN=CN%23)C(NC(CC%24=CN=CN%24)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,2.5,24,66576.406,60702.02,76367.055,,,,,,,,,,,,,,,
h24,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(NC(CC%16=CN=CN%16)C(NC(CC%17=CN=CN%17)C(NC(CC%18=CN=CN%18)C(NC(CC%19=CN=CN%19)C(NC(CC%20=CN=CN%20)C(NC(CC%21=CN=CN%21)C(NC(CC%22=CN=CN%22)C(NC(CC%23=CN=CN%23)C(NC(CC%24=CN=CN%24)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,5,24,64618.277,58743.891,72450.797,,,,,,,,,,,,,,,
h24,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(NC(CC%16=CN=CN%16)C(NC(CC%17=CN=CN%17)C(NC(CC%18=CN=CN%18)C(NC(CC%19=CN=CN%19)C(NC(CC%20=CN=CN%20)C(NC(CC%21=CN=CN%21)C(NC(CC%22=CN=CN%22)C(NC(CC%23=CN=CN%23)C(NC(CC%24=CN=CN%24)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,10,24,72450.797,62660.148,82241.445,,,,,,,,,,,,,,,
h24,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(NC(CC%16=CN=CN%16)C(NC(CC%17=CN=CN%17)C(NC(CC%18=CN=CN%18)C(NC(CC%19=CN=CN%19)C(NC(CC%20=CN=CN%20)C(NC(CC%21=CN=CN%21)C(NC(CC%22=CN=CN%22)C(NC(CC%23=CN=CN%23)C(NC(CC%24=CN=CN%24)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,20,24,82241.445,66576.406,76367.055,,,,,,,,,,,,,,,
h32,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(NC(CC%16=CN=CN%16)C(NC(CC%17=CN=CN%17)C(NC(CC%18=CN=CN%18)C(NC(CC%19=CN=CN%19)C(NC(CC%20=CN=CN%20)C(NC(CC%21=CN=CN%21)C(NC(CC%22=CN=CN%22)C(NC(CC%23=CN=CN%23)C(NC(CC%24=CN=CN%24)C(NC(CC%25=CN=CN%25)C(NC(CC%26=CN=CN%26)C(NC(CC%27=CN=CN%27)C(NC(CC%28=CN=CN%28)C(NC(CC%29=CN=CN%29)C(NC(CC%30=CN=CN%30)C(NC(CC%31=CN=CN%31)C(NC(CC%32=CN=CN%32)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,2.5,24,72450.797,64618.277,123362.16,,,,,,,,,,,,,,,
h32,[H]C(CC1=CN=CN1)(C(NC(CC2=CN=CN2)(C(NC(CC3=CN=CN3)(C(NC(CC4=CN=CN4)(C(NC(CC5=CN=CN5)(C(NC(CC6=CN=CN6)(C(NC(CC7=CN=CN7)C(NC(CC8=CN=CN8)C(NC(CC9=CN=CN9)C(NC(CC%10=CN=CN%10)C(NC(CC%11=CN=CN%11)C(NC(CC%12=CN=CN%12)C(NC(CC%13=CN=CN%13)C(NC(CC%14=CN=CN%14)C(NC(CC%15=CN=CN%15)C(NC(CC%16=CN=CN%16)C(NC(CC%17=CN=CN%17)C(NC(CC%18=CN=CN%18)C(NC(CC%19=CN=CN%19)C(NC(CC%20=CN=CN%20)C(NC(CC%21=CN=CN%21)C(NC(CC%22=CN=CN%22)C(NC(CC%23=CN=CN%23)C(NC(CC%24=CN=CN%24)C(NC(CC%25=CN=CN%25)C(NC(CC%26=CN=CN%26)C(NC(CC%27=CN=CN%27)C(NC(CC%28=CN=CN%28)C(NC(CC%29=CN=CN%29)C(NC(CC%30=CN=CN%30)C(NC(CC%31=CN=CN%31)C(NC(CC%32=CN=CN%32)C(N)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)NC(C)=O,5,24,82241.445,66576.406,82241.445,,,,,,,,,,,,,,,
